date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d
2/8/2017,257.3499,263.3601,256.2,262.08,3933013,17.472,1.79,63639823.75
2/9/2017,266.25,271.1799,266.1501,269.1999,7820221,17.9467,2.72,66766871.35
2/10/2017,269.79,270.9501,266.1099,269.2299,3619738,17.9487,0.01,66639003.85
2/13/2017,270.7401,280.7898,270.51,280.5999,7029604,18.7067,4.22,67341487.55
2/14/2017,279.03,287.3901,278.61,280.98,7345223,18.732,0.14,69387263.95
2/15/2017,279.9999,282.24,276.4401,279.7599,4947855,18.6507,-0.43,70271430.65
2/16/2017,277.5999,279.9999,268.5,268.95,7077321,17.93,-3.86,69780194.15
2/17/2017,265.8,272.8899,264.15,272.2299,6257148,18.1487,1.22,71319849.6
2/21/2017,275.4501,281.4,274.0101,277.3899,5676746,18.4927,1.9,70880206.35
2/22/2017,280.3101,283.4499,272.6001,273.51,8754975,18.234,-1.4,73722349.95
2/23/2017,264,264.66,255.5601,255.99,14915249,17.066,-6.41,81049016.35
2/24/2017,252.66,258.2499,250.2,257.0001,8171625,17.1333,0.39,84813643.45
2/27/2017,248.1699,248.3601,242.01,246.2301,11460809,16.4153,-4.19,91034498.65
2/28/2017,244.1901,251.0001,243.9,249.99,6078144,16.666,1.53,92742301.85
3/1/2017,254.1801,254.85,249.1101,250.02,4809487,16.668,0.01,93262339.85
3/2/2017,249.7101,253.2801,248.2701,250.4799,3351832,16.6987,0.18,92807092.9
3/3/2017,250.74,251.9001,249,251.5701,2929233,16.7713,0.43,93129187.15
3/6/2017,247.9101,251.7,247.5099,251.2101,3355499,16.7473,-0.14,94005769.85
3/7/2017,251.9199,253.89,248.3199,248.5899,3459469,16.5727,-1.04,93928484.6
3/8/2017,246.9999,250.0701,245.3199,246.87,3728648,16.458,-0.69,93541390.15
3/9/2017,247.6299,248.6601,243,244.8999,3879292,16.3267,-0.8,93501099.4
3/10/2017,246.21,246.5001,243,243.69,3066271,16.246,-0.49,89935637.05
3/13/2017,244.8201,246.8499,242.781,246.1701,3022624,16.4113,1.02,89487801.55
3/14/2017,246.1101,258.12,246.0201,258,7598444,17.2,4.81,89914431.55
3/15/2017,257.0001,261,254.2701,255.7299,5330805,17.0487,-0.88,88403618.1
3/16/2017,262.4001,265.7499,259.0599,262.05,7132152,17.47,2.47,90041840.75
3/17/2017,264,265.3299,261.2001,261.5001,6497495,17.4333,-0.21,89606971.3
3/20/2017,260.6001,264.5499,258.8211,261.9201,3614293,17.4613,0.16,87624830.15
3/21/2017,262.83,264.8001,250.2399,250.68,6908553,16.712,-4.29,88548685.35
3/22/2017,251.5599,255.0699,250.5099,255.0099,4059296,17.0007,1.73,85026926.25
3/23/2017,255.39,257.6721,253.2999,254.7801,3320244,16.9853,-0.09,76330672.9
3/24/2017,255.6999,263.8899,255.0099,263.16,5647252,17.544,3.29,74437393.2
3/27/2017,260.6001,270.57,259.7499,270.2199,6230794,18.0147,2.68,70514882.15
3/28/2017,277.02,280.68,275.0001,277.4499,7987603,18.4967,2.68,71946976.35
3/29/2017,278.34,279.6,275.5401,277.38,3676156,18.492,-0.03,71096978.15
3/30/2017,278.04,282,277.2099,277.92,4148425,18.528,0.19,71694422.85
3/31/2017,278.73,279.6801,276.3198,278.3001,3294639,18.5533,0.14,71968477.35
4/3/2017,286.8999,299.0001,284.58,298.5201,13888618,19.9013,7.27,79868316.25
4/4/2017,296.8899,304.8099,294.5301,303.6999,10134559,20.2467,1.74,84874633.5
4/5/2017,302.04,304.8801,294.2001,294.9999,7880937,19.6667,-2.86,87988850.1
4/6/2017,296.88,301.9401,294.0999,298.7001,5520587,19.9133,1.25,89219821.3
4/7/2017,297.5001,302.6901,297.15,302.5401,4579612,20.1693,1.29,90354827
4/10/2017,309.15,313.7298,308.7099,312.39,7664457,20.826,3.26,93836201.6
4/11/2017,313.38,313.47,305.4999,308.7099,5724576,20.5807,-1.18,92430800.65
4/12/2017,306.3399,308.448,296.3199,296.8401,6050681,19.7893,-3.85,92970707.65
4/13/2017,296.7,307.3899,295.2999,303.9999,9284633,20.2667,2.41,94585068.35
4/17/2017,302.7,303.9999,298.68,301.44,4138735,20.096,-0.84,92815998.4
4/18/2017,299.7,300.84,297.9,300.2499,3035697,20.0167,-0.39,92382051.4
4/19/2017,302.46,306.6201,302.1099,305.52,3898023,20.368,1.76,90124154
4/20/2017,306.51,309.15,300.2301,302.5101,6149351,20.1673,-0.99,91691695.2
4/21/2017,302.0001,306.3999,300.42,305.6001,4509755,20.3733,1.02,92583828.4
4/24/2017,309.2199,310.5501,306.0216,308.0301,5083504,20.5353,0.8,92161017.45
4/25/2017,308.0001,313.98,305.8599,313.7901,6737707,20.9193,1.87,92541202.2
4/26/2017,312.3699,314.4999,309,310.17,4695043,20.678,-1.15,90071782.3
4/27/2017,311.6901,313.0899,307.5,308.6301,3468568,20.5753,-0.5,89916091.3
4/28/2017,309.8301,314.7999,308.0001,314.07,4505477,20.938,1.76,90183880.3
5/1/2017,314.88,327.2499,314.8101,322.83,8829564,21.522,2.79,94335073.85
5/2/2017,324,327.66,316.56,318.8901,5382776,21.2593,-1.22,87955692.6
5/3/2017,317.67,321.5301,310.4499,311.0199,7133364,20.7347,-2.47,85704796.45
5/4/2017,307.4349,307.77,290.76,295.4601,14152009,19.6973,-5,90408100.25
5/5/2017,297.9999,308.55,296.7999,308.3499,8177347,20.5567,4.36,92400670.2
5/8/2017,310.8999,313.7901,305.82,307.1901,7006471,20.4793,-0.38,94220814.35
5/9/2017,309.3801,321.99,309.0999,321.2601,9676536,21.4173,4.58,95729873.55
5/10/2017,321.5601,325.5,318.12,325.2201,5741606,21.6813,1.23,95742646.05
5/11/2017,323.4,326.0001,319.5999,323.1,4753818,21.54,-0.65,94769998.85
5/12/2017,325.4799,327,321.5301,324.81,4121611,21.654,0.53,90897732.5
5/15/2017,318.3801,320.1999,312.5301,315.8799,7622003,21.0587,-2.75,93510183.4
5/16/2017,317.5899,320.0601,315.1401,317.01,4152483,21.134,0.36,94347772.85
5/17/2017,314.3901,314.6301,305.4999,306.1101,6711939,20.4073,-3.44,96458209.8
5/18/2017,306.9999,313.9401,305.31,313.0599,5653800,20.8707,2.27,96086546.55
5/19/2017,315.5001,316.5,310.2,310.83,4687571,20.722,-0.71,96219908.55
5/22/2017,312.8001,314.37,306.8001,310.35,4329177,20.69,-0.15,95654163.3
5/23/2017,310.4601,310.7301,303.48,303.8601,4318353,20.2573,-2.09,93839647.85
5/24/2017,306.51,311.0001,305.4,310.2201,5041691,20.6813,2.09,94099633.85
5/25/2017,311.0199,316.9701,307.8099,316.83,5013962,21.122,2.13,95258679.3
5/26/2017,317.28,325.4901,316.3101,325.14,7802199,21.676,2.62,97731220.7
5/30/2017,326.0001,336.2799,325.7601,335.1,7782915,22.34,3.06,96946234
5/31/2017,337.6899,342.8901,335.16,341.01,9963443,22.734,1.76,100381734.1
6/1/2017,344.0001,344.88,337.29,340.3701,7607995,22.6913,-0.19,100737707.4
6/2/2017,339.7701,342.8799,335.9301,339.8499,5590237,22.6567,-0.15,94316378.6
6/5/2017,338.4999,348.4401,334.2099,347.3199,6784367,23.1547,2.2,93271643.65
6/6/2017,344.7,359.493,339.9702,352.8501,11086799,23.5233,1.59,96331889.55
6/7/2017,356.34,360.5001,355.14,359.6499,9397958,23.9767,1.93,96122956.05
6/8/2017,363.75,371.9001,360.2199,369.9999,9061495,24.6667,2.88,98612872.7
6/9/2017,374.4201,376.8699,354.8001,357.3201,17261438,23.8213,-3.43,107993587.3
6/12/2017,357.99,364.5,350.6199,359.01,10517659,23.934,0.47,112790623.1
6/13/2017,367.62,375.9999,366.6099,375.9501,11807919,25.0633,4.72,115930060
6/14/2017,381.0849,384.2499,376.3101,380.6601,12818429,25.3773,1.25,122429519.2
6/15/2017,372.5001,375.4599,366.4899,375.3399,10426469,25.0227,-1.4,125215416.6
6/16/2017,377.9751,378.0099,370.1001,371.4,6730972,24.76,-1.05,126023295.6
6/19/2017,375,376.7001,367.8,369.8001,6549331,24.6533,-0.43,127419615.5
6/20/2017,376.6701,378.8799,369.7299,372.24,7438700,24.816,0.66,129751757.7
6/21/2017,374.3499,376.9899,368.0199,376.4001,4923209,25.0933,1.12,130205399.7
6/22/2017,377.9901,384.9999,373.5699,382.6101,7529777,25.5073,1.65,132071464.1
6/23/2017,382.4499,386.9901,379.3452,383.4501,6445757,25.5633,0.22,133145310.3
6/26/2017,386.6901,386.9499,373.1001,377.49,6604098,25.166,-1.55,132246734.6
6/27/2017,376.4001,376.4001,362.0199,362.37,6996398,24.158,-4.01,131656846.8
6/28/2017,366.6801,371.7399,362.52,371.2401,6302462,24.7493,2.45,128911111.2
6/29/2017,370.6101,371.0001,354.0999,360.75,8221036,24.05,-2.83,129370892
6/30/2017,363.7101,366.7674,359.6187,361.6101,5848520,24.1073,0.24,129564604.2
7/3/2017,370.2399,371.3502,351.5001,352.62,6305400,23.508,-2.49,129205379
7/5/2017,347.1999,347.2401,326.3301,327.09,17046698,21.806,-7.24,133675303
7/6/2017,317.2599,320.79,306.3,308.8299,19324499,20.5887,-5.58,141120208.4
7/7/2017,313.5,317.0001,307.38,313.2201,14176919,20.8813,1.42,144956776.3
7/10/2017,312.9,317.94,303.1299,316.05,13820889,21.07,0.9,142376364.6
7/11/2017,315.9999,327.2799,314.3001,327.2199,11559399,21.8147,3.53,143157669.6
7/12/2017,330.4002,333.0999,324.5001,329.52,10346129,21.968,0.7,142061327.1
7/13/2017,330.1101,331.5999,319.9701,323.4099,8594465,21.5607,-1.85,138893354.2
7/14/2017,323.19,328.4202,321.2202,327.78,5625210,21.852,1.35,135292410.1
7/17/2017,325.5399,327.0999,313.4499,319.5699,9876911,21.3047,-2.5,137651864.2
7/18/2017,317.4999,329.13,315.66,328.2399,6373719,21.8827,2.71,137520155.2
7/19/2017,328.23,331.65,323.2194,325.26,6357013,21.684,-0.91,136708890
7/20/2017,326.9001,330.2199,324.2001,329.9199,5166187,21.9947,1.43,136891123.5
7/21/2017,329.46,331.2576,325.8,328.4001,4901605,21.8933,-0.46,134919994.6
7/24/2017,330.24,343.3989,330.0099,342.5199,8637081,22.8347,4.3,136563487.5
7/25/2017,345,345.6,334.1502,339.6,6989196,22.64,-0.85,136852311
7/26/2017,340.3599,345.5001,338.1201,343.8501,4820789,22.9233,1.25,135220604.3
7/27/2017,345.9999,347.4999,326.2899,334.4601,8302404,22.2973,-2.73,136720560.8
7/28/2017,336.8901,339.6,332.5101,335.07,4880413,22.338,0.18,134215093.6
7/31/2017,335.4999,341.49,321.0399,323.4699,8535135,21.5647,-3.46,136230054.8
8/1/2017,323.0001,324.45,316.1301,319.5699,8303101,21.3047,-1.21,137728330.5
8/2/2017,318.9399,327.12,311.22,325.89,13091459,21.726,1.98,134761901.3
8/3/2017,345.33,350.0001,343.1499,347.0901,13535030,23.1393,6.51,130419799.8
8/4/2017,347.0001,357.27,343.2999,356.91,9268908,23.794,2.83,126738791.7
8/7/2017,357.3501,359.4801,352.7499,355.17,6324479,23.678,-0.49,121116484.4
8/8/2017,357.5301,368.58,357.3999,365.22,7449836,24.348,2.83,118034312.3
8/9/2017,360.9999,369.9999,358.95,363.5301,6892095,24.2353,-0.46,115443786.9
8/10/2017,361.5999,366.6504,354.66,355.4001,7092857,23.6933,-2.24,114317581
8/11/2017,356.97,361.26,353.6199,357.87,4365782,23.858,0.7,113373010
8/14/2017,364.6299,367.6599,362.6001,363.8001,4519185,24.2533,1.66,109354715.7
8/15/2017,365.1999,365.49,359.37,362.3301,3085087,24.1553,-0.4,106888241.8
8/16/2017,363,366.5001,362.52,362.91,3413772,24.194,0.16,104680811.2
8/17/2017,361.2099,363.3,351.5901,351.9201,5027659,23.4613,-3.03,104576915.2
8/18/2017,352.9101,354,345.8001,347.46,5408182,23.164,-1.27,104956847.9
8/21/2017,345.8199,345.8199,331.8501,337.86,6495423,22.524,-2.76,103350604.5
8/22/2017,341.13,342.24,337.3725,341.3502,4321965,22.7567,1.03,101350181.3
8/23/2017,338.9901,353.49,338.304,352.77,4954503,23.518,3.35,101450466.8
8/24/2017,352.5201,356.6601,349.74,352.9299,4584686,23.5287,0.05,98662178.4
8/25/2017,354.24,355.6899,347.3001,348.0501,3483955,23.2033,-1.38,97614834.95
8/28/2017,347.28,347.3499,339.72,345.66,3763955,23.044,-0.69,94036450.15
8/29/2017,339.48,349.05,338.7501,347.3601,4073674,23.1573,0.49,90864380
8/30/2017,349.6701,353.4699,347.0001,353.1801,3412942,23.5453,1.68,83605492.6
8/31/2017,353.55,358.44,352.8201,355.8999,4072794,23.7267,0.77,76508815.9
9/1/2017,356.1201,357.5901,353.6901,355.4001,3049545,23.6933,-0.14,71844293.85
9/5/2017,353.7999,355.4901,345.8901,349.59,3848381,23.306,-1.63,69987220.4
9/6/2017,349.5,350.979,341.5599,344.5299,4091350,22.9687,-1.45,67468356
9/7/2017,345.9801,352.4799,343.4499,350.61,4239212,23.374,1.76,65478693.85
9/8/2017,348.99,349.7799,342.3,343.4001,3263507,22.8933,-2.06,62606681.5
9/11/2017,351.3501,363.7101,350.0001,363.69,7667055,24.246,5.91,65082636.15
9/12/2017,364.4901,368.76,360.4002,362.7501,5972906,24.1833,-0.26,66172926.85
9/13/2017,363.8199,368.07,359.5899,366.2301,4185230,24.4153,0.96,66998034.05
9/14/2017,364.3299,377.9601,362.6301,377.64,7202523,25.176,3.12,69839597.15
9/15/2017,374.5101,380.0001,372.6999,379.8099,5420495,25.3207,0.57,70134224.1
9/18/2017,380.25,389.61,377.6799,384.9999,7187979,25.6667,1.37,71469071.8
9/19/2017,380.0001,382.3899,373.5699,375.1002,6451885,25.0067,-2.57,71436418.3
9/20/2017,372.9999,378.249,371.07,373.9101,4919051,24.9273,-0.32,71884232.8
9/21/2017,374.9001,376.83,364.5099,366.48,4618189,24.432,-1.99,71631997.3
9/22/2017,366.4899,369.9,350.88,351.09,8159417,23.406,-4.2,74313045.45
9/25/2017,353.1501,357.4689,342.8799,344.9901,7605945,22.9993,-1.74,77404537.8
9/26/2017,350.9301,351.24,340.8999,345.2499,7156273,23.0167,0.08,79948776.15
9/27/2017,349.8999,351.489,340.5,340.9701,6060329,22.7313,-1.24,81438767.35
9/28/2017,339.8799,342.75,335.4,339.6,5319616,22.64,-0.4,82868772.75
9/29/2017,341.8599,344.6799,338.601,341.1,5107081,22.74,0.44,83644488
10/2/2017,342.5199,343.7001,335.5101,341.5299,5286773,22.7687,0.13,85322408.95
10/3/2017,335.9001,348.5499,331.2801,348.1401,10153599,23.2093,1.94,90051322.25
10/4/2017,351.2499,358.62,349.5999,355.0101,8163542,23.6673,1.97,93105466.15
10/5/2017,356.0001,357.435,351.3501,355.3299,4171674,23.6887,0.09,93054812.65
10/6/2017,353.1,360.0993,352.2501,356.88,4297473,23.792,0.44,93830287.1
10/9/2017,349.65,351.75,342.6699,342.9399,7493652,22.8627,-3.91,93700234.85
10/10/2017,346.8,355.6299,345.5304,355.59,6978495,23.706,3.69,94454426.55
10/11/2017,353.8899,357.6,351.15,354.6,4500830,23.64,-0.28,94691126.55
10/12/2017,352.95,359.7801,352.6401,355.68,4087047,23.712,0.3,92354519.65
10/13/2017,356.9799,358.4901,353.6799,355.5699,3540532,23.7047,-0.03,90944547.5
10/16/2017,353.76,354.48,347.16,350.6001,5375485,23.3733,-1.4,89585177.05
10/17/2017,350.91,356.22,350.07,355.7499,3293344,23.7167,1.47,87216271.4
10/18/2017,355.9701,363,354.1299,359.6499,4939073,23.9767,1.1,87231287.9
10/19/2017,355.56,357.1467,348.2001,351.81,5061842,23.454,-2.18,87564027.65
10/20/2017,352.6899,354.5499,344.34,345.1002,4930394,23.0067,-1.91,85142260.5
10/23/2017,349.8801,349.95,336.2499,337.02,5747345,22.468,-2.34,83748310.55
10/24/2017,338.7999,342.8001,336.1599,337.3401,4491671,22.4893,0.09,81749859.15
10/25/2017,336.6999,337.5,323.5599,325.8399,8594072,21.7227,-3.41,83650166.3
10/26/2017,327.78,330.2301,323.1999,326.1699,5023499,21.7447,0.1,83428078.6
10/27/2017,319.7499,324.5901,316.6599,320.8701,6979703,21.3913,-1.63,84832545
10/30/2017,319.1799,323.7801,317.25,320.0799,4254377,21.3387,-0.25,84058248
10/31/2017,320.2299,331.95,320.1801,331.53,5672346,22.102,3.58,80697308.4
11/1/2017,332.25,332.6088,320.2599,321.0801,8457335,21.4053,-3.15,80917653.1
11/2/2017,300.1299,308.6901,292.6299,299.2599,19791417,19.9507,-6.8,92632459.85
11/3/2017,299.4999,306.2499,295.1301,306.09,8893973,20.406,2.28,96079834.7
11/6/2017,306.9999,307.5,299.01,302.7801,6486008,20.1853,-1.08,95324101.75
11/7/2017,301.02,306.5001,300.03,306.0501,5294273,20.4033,1.08,94060935.35
11/8/2017,305.4999,306.8901,301.3002,304.3899,4725270,20.2927,-0.54,94229265.35
11/9/2017,302.4999,304.4601,296.3001,302.9901,5447146,20.1993,-0.46,95249339.55
11/10/2017,302.4999,308.3601,301.8501,302.9901,4625428,20.1993,0,96063011.5
11/13/2017,300.1299,316.8,299.1099,315.3999,7584943,21.0267,4.1,97720104.95
11/14/2017,315,316.35,306.9,308.7,5676075,20.58,-2.12,99507153.1
11/15/2017,306.0099,312.4899,301.5,311.3001,5978664,20.7533,0.84,100286846.3
11/16/2017,313.9899,318.1401,311.3001,312.5001,5822072,20.8333,0.39,100857018.8
11/17/2017,325.6701,326.67,313.1499,315.0501,13735139,21.0033,0.82,107460577.2
11/20/2017,313.7901,315.5001,304.7499,308.7399,8247649,20.5827,-2,109335805.2
11/21/2017,310.86,318.2301,308.7099,317.8101,7261272,21.1873,2.94,111413005.8
11/22/2017,316.77,317.4201,311.8401,312.6,4917635,20.84,-1.64,108655678.2
11/24/2017,313.7901,316.41,311.0001,315.5499,3244064,21.0367,0.94,107321102
11/27/2017,313.2501,317.34,309.51,316.8099,4555893,21.1207,0.4,105503244.6
11/28/2017,316.3599,320.0001,313.92,317.55,4949490,21.17,0.23,106024579.4
11/29/2017,317.3001,318,301.23,307.5399,8767397,20.5027,-3.15,108345867.5
11/30/2017,308.5599,310.7001,304.5399,308.85,4351586,20.59,0.43,105266555.9
12/1/2017,305.4399,310.32,305.0499,306.5301,4292867,20.4353,-0.75,93642643.9
12/4/2017,306.5001,308.265,300.6099,305.1999,5835139,20.3467,-0.43,91348518.5
12/5/2017,302.0001,308.0001,300.9999,303.6999,4646519,20.2467,-0.49,89968901.8
12/6/2017,300.0999,313.3899,300,313.26,7195340,20.884,3.15,91394701.95
12/7/2017,312,318.6342,311.0499,311.2401,4780596,20.7493,-0.64,91436196.45
12/8/2017,314.6001,316.98,311.2599,315.1299,3468457,21.0087,1.25,89952179.8
12/11/2017,314.6301,329.01,313.7499,328.9101,7937980,21.9273,4.37,92436593.7
12/12/2017,330.45,341.4399,330.03,341.0301,8733199,22.7353,3.68,93297785.65
12/13/2017,340.9299,344.22,336.5001,339.03,6221460,22.602,-0.59,93706824.4
12/14/2017,341.01,347.4399,336.9,337.89,5799915,22.526,-0.34,93572762.65
12/15/2017,342.0402,343.8999,335.76,343.4499,6933199,22.8967,1.65,94406107.85
12/18/2017,344.9001,346.7301,337.5801,338.8701,5476165,22.5913,-1.33,88211877.6
12/19/2017,340.26,341.4924,330.3,331.1001,6824971,22.0733,-2.29,87144869.15
12/20/2017,332.6901,333.0999,325.0401,328.98,5953799,21.932,-0.64,86164264.45
12/21/2017,329.5899,333.7401,327.21,331.6599,4385221,22.1107,0.81,85764953.95
12/22/2017,329.5101,330.9213,324.8199,325.2,4215806,21.68,-1.95,86493760.4
12/26/2017,323.8299,323.94,316.5801,317.2899,4378412,21.1527,-2.43,86360649.65
12/27/2017,315.9999,317.6799,310.7499,311.64,4712109,20.776,-1.78,86182613.9
12/28/2017,311.7501,315.8199,309.54,315.36,4316346,21.024,1.19,82844325.8
12/29/2017,316.1799,316.41,309.9999,311.3499,3777154,20.7567,-1.27,82413501.85
1/2/2018,312,322.11,311.0001,320.5302,4352240,21.3687,2.95,82458031.6
1/3/2018,321,325.2501,315.5499,317.25,4521525,21.15,-1.02,81472821.15
1/4/2018,312.87,318.5499,305.6799,314.6199,9946303,20.9747,-0.83,85447658.95
1/5/2018,316.62,317.2401,312,316.5801,4591179,21.1053,0.62,83494538.3
1/8/2018,315.9999,337.02,315.5001,336.4101,9859434,22.4273,6.26,87303666.6
1/9/2018,335.16,338.7999,327.405,333.69,7146630,22.246,-0.81,90062296.2
1/10/2018,332.1999,336.9999,330,334.8,4309925,22.32,0.33,87341255.05
1/11/2018,335.2401,344.8098,333.2601,337.95,6645483,22.53,0.94,85775468.15
1/12/2018,338.6301,340.41,333.6699,336.2202,4825058,22.4147,-0.51,84728166.7
1/16/2018,337.5399,345,334.8,340.0599,6474250,22.6707,1.14,85233917.95
1/17/2018,340.47,348.9999,339.75,347.16,7103504,23.144,2.09,85361646.7
1/18/2018,345.6699,352.2999,343.74,344.5701,5685844,22.9713,-0.75,85518905.95
1/19/2018,345,350.5899,342.6,350.0199,4888302,23.3347,1.58,84066404.25
1/22/2018,349.4001,357.8301,349.2,351.5601,6210359,23.4373,0.44,84258824.25
1/23/2018,360,360.5001,351,352.7901,5465413,23.5193,0.35,85068968.2
1/24/2018,354.5799,354.75,343.5201,345.8901,5287477,23.0593,-1.96,85872721.45
1/25/2018,348.27,349.2,336.3999,337.6401,6740303,22.5093,-2.39,87644139.65
1/26/2018,341.4999,344.0001,335.7099,342.8499,4539355,22.8567,1.54,87514574.15
1/29/2018,339.8499,350.85,338.28,349.53,4747148,23.302,1.95,87837675.65
1/30/2018,345.1401,348.27,342.1701,345.8199,4717699,23.0547,-1.06,88543084.35
1/31/2018,347.5101,356.19,345.1899,354.3099,6214068,23.6207,2.46,89939455.3
2/1/2018,351,359.6601,348.63,349.2501,4197686,23.2833,-1.43,89696576.05
2/2/2018,348.4401,351.9501,340.5099,343.7499,3704835,22.9167,-1.57,85015475.3
2/5/2018,337.9701,344.4699,333,333.1299,4464146,22.2087,-3.09,84920200.55
2/6/2018,325.2099,336.2202,323.4999,333.9699,5088437,22.2647,0.25,81341953
2/7/2018,338.9901,345.9999,335.6601,345,6969238,23,3.3,81208909
2/8/2018,343.3101,348.6201,314.6001,315.2301,10314569,21.0153,-8.63,85712391.8
2/9/2018,319.9299,320.9844,294.7599,310.4199,12933719,20.6947,-1.53,90428568.55
2/12/2018,316.1301,318.0801,306.2499,315.7299,6227821,21.0487,1.71,91480640.75
2/13/2018,315.0201,324.1899,312.5106,323.6601,4560229,21.5773,2.51,90045125.05
2/14/2018,320.8401,326.1699,318.5199,322.3101,3950742,21.4873,-0.42,87680553.65
2/15/2018,324.5001,334.1199,322.4001,334.065,5912916,22.271,3.65,87850857.65
2/16/2018,332.4999,343.1199,331.6401,335.49,5642636,22.366,0.43,88416608.1
2/20/2018,334.47,340.8399,331.5,334.77,4009434,22.318,-0.21,86765914.4
2/21/2018,336.03,339.693,333.1701,333.3,3219648,22.22,-0.44,85081590.75
2/22/2018,335.5302,347.4399,334.7502,346.17,6969807,23.078,3.86,86343338.15
2/23/2018,347.8299,354.99,347.1,352.05,5817386,23.47,1.7,85651150.4
2/26/2018,353.4999,359.0001,352.3551,357.42,4339984,23.828,1.53,85501622.15
2/27/2018,356.25,359.9901,350.01,350.9901,4797418,23.3993,-1.8,85539324.65
2/28/2018,352.5699,355.2399,342.2199,343.0599,6069657,22.8707,-2.26,86553293.1
3/1/2018,345.0099,348.6699,330.0699,330.93,6885600,22.062,-3.54,87056942.05
3/2/2018,326.9799,335.22,322.9701,335.1201,5092828,22.3413,1.27,87728298.55
3/5/2018,332.3901,337.7499,329.2929,333.3501,3823768,22.2233,-0.53,87817498.25
3/6/2018,333.75,336.3699,327.03,328.2,4285743,21.88,-1.54,87683696
3/7/2018,325.44,332.4999,321.7401,332.3001,5007296,22.1533,1.25,87622840.25
3/8/2018,332.8599,333.3,326.274,329.1,3566243,21.94,-0.96,85070594.15
3/9/2018,324.0999,328.4901,322.3701,327.1701,5506763,21.8113,-0.59,81464739.8
3/12/2018,328.6101,347.2101,326.4999,345.51,8264034,23.034,5.61,77962476.25
3/13/2018,344.9199,345.12,336.2634,341.8401,5965804,22.7893,-1.06,77765963.5
3/14/2018,336.7599,339.81,323.9301,326.6301,7967369,21.7753,-4.45,80321318.4
3/15/2018,329.3799,332.85,321.0999,325.5999,6564800,21.7067,-0.32,82281861.85
3/16/2018,325.9602,327.3999,319.0701,321.3501,6117278,21.4233,-1.31,82435133.35
3/19/2018,316.5,320.7501,309.6699,313.56,7484292,20.904,-2.42,83816375.3
3/20/2018,314.8701,316.2501,308.76,310.5501,4764292,20.7033,-0.96,84382518.8
3/21/2018,310.2501,322.44,310.1901,316.53,5958410,21.102,1.93,86436590.2
3/22/2018,313.89,318.8199,308.1801,309.0999,4939770,20.6067,-2.35,84914062.55
3/23/2018,311.25,311.61,300.45,301.5399,6654898,20.1027,-2.45,85542196.55
3/26/2018,307.3401,307.59,291.36,304.1799,8375175,20.2787,0.88,88568589.65
3/27/2018,303.9999,304.2699,277.1799,279.18,13872030,18.612,-8.22,95374548.35
3/28/2018,264.5799,268.68,252.0999,257.7801,21001438,17.1853,-7.67,106573383.6
3/29/2018,256.4901,270.96,248.2101,266.13,15170750,17.742,3.24,112787245.9
4/2/2018,256.26,260.3319,244.59,252.48,16113969,16.832,-5.13,121053101.2
4/3/2018,269.82,273.3501,254.49,267.5301,18844378,17.8353,5.96,132318558.3
4/4/2018,252.78,288.3699,252,286.9401,19896749,19.1293,7.26,144026812.3
4/5/2018,289.3401,306.2601,288.2001,305.7201,19121099,20.3813,6.54,154612164
4/6/2018,300.9999,309.2799,295.5,299.3001,13520289,19.9533,-2.1,162077698.2
4/9/2018,300.3699,309.5001,289.2099,289.6599,10249809,19.3107,-3.22,165634982.5
4/10/2018,298.9701,307.1001,293.6799,304.7001,11024259,20.3133,5.19,167705151.2
4/11/2018,300.7401,308.9799,299.6601,300.93,7482944,20.062,-1.24,168843006.1
4/12/2018,302.3199,303.9501,293.6799,294.0801,7608768,19.6053,-2.28,168574055.4
4/13/2018,303.6,303.9498,295.98,300.3399,7327223,20.0227,2.13,169145872.6
4/16/2018,299.0001,299.6601,289.0101,291.21,6338487,19.414,-3.04,169311779.3
4/17/2018,288.87,292.17,282.51,287.6901,7000022,19.1793,-1.21,168948576.8
4/18/2018,291.0801,300.24,288.1599,293.3499,6557699,19.5567,1.97,170293632
4/19/2018,291.0801,301.0101,288.5499,300.0801,6090598,20.0053,2.29,170392773
4/20/2018,295.17,299.9799,289.7499,290.2401,5627927,19.3493,-3.28,170908890.7
4/23/2018,291.2901,291.6201,282.33,283.3701,4893377,18.8913,-2.37,169587750
4/24/2018,285,287.0901,278.46,283.4601,5685307,18.8973,0.03,167570349.1
4/25/2018,283.5,285.1599,277.2501,280.6899,4013573,18.7127,-0.98,160176506.7
4/26/2018,278.7501,285.7899,276.5001,285.48,4356012,19.032,1.71,147692437.7
4/27/2018,285.3699,294.4701,283.83,294.075,4364625,19.605,3.01,139587844.3
4/30/2018,293.61,298.7301,292.5,293.9001,4228171,19.5933,-0.06,130673496.2
5/1/2018,293.5101,300.8199,293.22,299.9199,4625602,19.9947,2.05,120009414.7
5/2/2018,298.5699,306.8499,297.7845,301.1499,8970369,20.0767,0.41,111814630
5/3/2018,278.79,288.0399,275.2299,284.4501,17352130,18.9633,-5.55,110487903.4
5/4/2018,282.9999,296.8599,279.5199,294.09,8569353,19.606,3.39,106774701.5
5/7/2018,297.5001,305.9589,295.17,302.7699,8678223,20.1847,2.95,105596012.1
5/8/2018,300.795,307.7499,299.0001,301.9701,5929999,20.1313,-0.26,101775317.2
